carrier_code,destination,dep_hour,day_of_week,temp_c,wind_speed_kph,visibility_km,diversion_rate_carrier
DL,IND,21,5,26.7,111.6,16.0,0.00253293406
DL,CVG,10,6,14.4,147.6,16.1,0.00253293406
DL,LAS,22,4,8.3,316.8,16.1,0.00253293406
DL,RSW,12,7,2.2,165.6,16.0,0.00253293406
DL,BHM,13,2,10.0,165.6,16.1,0.00253293406
UA,IAD,14,6,16.1,223.2,16.1,0.002462907126
DL,GSO,8,5,5.0,93.6,16.1,0.00253293406
DL,DTW,15,2,11.7,183.6,16.0,0.00253293406
DL,CHS,15,4,16.7,93.6,16.0,0.00253293406
DL,Other,21,3,23.3,165.6,16.1,0.00253293406
DL,MEM,8,6,15.6,147.6,16.1,0.00253293406
DL,CMH,20,3,25.6,241.2,16.1,0.00253293406
DL,PBI,12,5,3.9,93.6,16.0,0.00253293406
DL,SDF,14,3,12.0,147.6,16.1,0.00253293406
DL,Other,9,7,17.2,111.6,16.0,0.00253293406
DL,PBI,21,7,25.0,241.2,16.0,0.00253293406
DL,TYS,10,2,8.3,75.6,16.1,0.00253293406
DL,CLE,20,7,13.3,111.6,16.1,0.00253293406
DL,RSW,22,1,20.6,183.6,16.1,0.00253293406
DL,HOU,12,2,6.1,183.6,16.0,0.00253293406
F9,MIA,7,3,15.6,277.2,8.0,0.002440836251
DL,SLC,17,2,21.1,147.6,16.1,0.00253293406
DL,CAE,13,7,3.3,183.6,16.1,0.00253293406
DL,CHS,12,5,3.9,93.6,16.0,0.00253293406
DL,BDL,13,6,17.8,165.6,16.1,0.00253293406
DL,BHM,10,6,17.2,111.6,16.1,0.00253293406
DL,PNS,8,1,16.1,129.6,16.1,0.00253293406
DL,OKC,11,7,16.1,93.6,16.1,0.00253293406
OH,PHL,15,2,16.1,111.6,16.0,0.003093580819
DL,IAD,7,3,11.1,0.0,16.1,0.00253293406
WN,SRQ,18,2,17.2,223.2,16.0,0.002384997386
DL,MSY,11,1,4.4,75.6,16.1,0.00253293406
WN,MSY,21,7,24.4,129.6,16.0,0.002384997386
DL,BOS,19,1,16.7,183.6,16.1,0.00253293406
WN,BWI,21,7,25.0,241.2,16.0,0.002384997386
DL,MSP,21,6,22.2,295.2,16.0,0.00253293406
DL,DAL,16,7,8.3,75.6,16.1,0.00253293406
DL,BOS,10,6,10.0,147.6,16.1,0.00253293406
DL,Other,9,7,17.8,165.6,12.0,0.00253293406
DL,FLL,19,6,23.9,241.2,16.1,0.00253293406
WN,DAL,9,1,15.0,129.6,14.0,0.002384997386
AA,CLT,5,5,15.6,111.6,16.1,0.00288359019
DL,HSV,18,1,17.2,129.6,8.0,0.00253293406
DL,DFW,9,4,12.2,54.0,16.0,0.00253293406
DL,LAX,16,3,13.0,223.2,16.1,0.00253293406
DL,CVG,15,2,16.1,111.6,16.0,0.00253293406
WN,PHX,18,6,21.7,165.6,16.0,0.002384997386
WN,MDW,16,7,21.1,183.6,16.1,0.002384997386
AA,MIA,11,4,2.8,295.2,16.1,0.00288359019
DL,CAE,20,2,23.9,111.6,16.1,0.00253293406
DL,LAX,12,1,5.6,241.2,16.0,0.00253293406
DL,Other,20,4,21.7,165.6,16.1,0.00253293406
DL,PIT,22,7,21.1,223.2,16.1,0.00253293406
DL,ORD,12,1,18.9,93.6,1.6,0.00253293406
DL,HSV,12,1,5.6,241.2,16.0,0.00253293406
OO,Other,21,6,22.2,295.2,16.0,0.003757959073
DL,LGA,12,2,6.1,183.6,16.0,0.00253293406
MQ,ORD,11,5,2.8,129.6,16.1,0.003162450066
DL,Other,22,1,12.2,54.0,16.1,0.00253293406
DL,FLL,8,4,13.3,93.6,16.1,0.00253293406
DL,RDU,7,2,6.7,93.6,16.1,0.00253293406
DL,CHS,22,5,25.6,165.6,16.1,0.00253293406
DL,RIC,10,2,8.3,75.6,16.1,0.00253293406
DL,BHM,13,3,12.8,75.6,16.1,0.00253293406
WN,DCA,10,1,8.3,165.6,14.5,0.002384997386
DL,FLL,16,5,23.9,147.6,16.1,0.00253293406
DL,PBI,9,7,17.8,165.6,12.0,0.00253293406
DL,Other,9,6,17.8,129.6,16.0,0.00253293406
DL,SAN,11,5,2.8,129.6,16.1,0.00253293406
F9,DFW,22,4,8.3,316.8,16.1,0.002440836251
DL,ORF,20,7,8.9,205.2,12.9,0.00253293406
DL,SJU,19,7,22.2,295.2,16.1,0.00253293406
DL,SDF,16,3,20.6,183.6,16.1,0.00253293406
DL,MCO,14,2,17.8,129.6,16.1,0.00253293406
DL,LAS,8,1,8.9,165.6,6.4,0.00253293406
DL,SJU,19,1,11.1,183.6,16.1,0.00253293406
DL,Other,9,6,13.9,205.2,16.0,0.00253293406
WN,LGA,6,5,5.0,223.2,16.0,0.002384997386
DL,SAN,16,6,22.2,223.2,16.1,0.00253293406
NK,DTW,8,5,3.3,147.6,16.1,0.001815614282
DL,Other,15,5,8.9,205.2,16.0,0.00253293406
DL,Other,17,3,23.3,205.2,16.1,0.00253293406
UA,EWR,9,5,14.4,75.6,16.0,0.002462907126
DL,DCA,11,4,13.3,129.6,16.1,0.00253293406
WN,CMH,8,3,11.1,0.0,16.1,0.002384997386
DL,BNA,10,7,8.9,0.0,16.1,0.00253293406
DL,LAX,21,1,20.6,147.6,16.0,0.00253293406
DL,DCA,16,7,21.7,316.8,16.1,0.00253293406
WN,RIC,11,5,3.9,93.6,16.1,0.002384997386
DL,RDU,10,2,8.0,129.6,16.1,0.00253293406
DL,PIT,18,6,22.8,277.2,16.0,0.00253293406
DL,DTW,9,4,17.8,241.2,16.0,0.00253293406
DL,OKC,15,5,21.7,93.6,16.1,0.00253293406
DL,BHM,17,7,21.1,129.6,12.9,0.00253293406
DL,CVG,19,4,22.8,0.0,16.1,0.00253293406
DL,Other,19,4,12.8,295.2,16.1,0.00253293406
DL,Other,21,6,25.0,334.8,16.0,0.00253293406
DL,Other,16,3,20.6,183.6,16.1,0.00253293406
DL,MIA,18,6,24.4,334.8,16.0,0.00253293406
DL,SEA,11,5,2.8,129.6,16.1,0.00253293406
DL,PHX,8,7,3.9,147.6,16.1,0.00253293406
DL,PBI,22,3,9.4,316.8,14.5,0.00253293406
DL,Other,20,5,26.7,111.6,16.1,0.00253293406
DL,ECP,19,2,25.0,277.2,16.1,0.00253293406
F9,ORF,12,2,8.3,183.6,16.0,0.002440836251
WN,TPA,17,5,25.0,111.6,16.1,0.002384997386
AA,DFW,5,6,10.0,129.6,16.1,0.00288359019
DL,PIT,10,3,10.0,54.0,16.1,0.00253293406
DL,Other,10,7,2.8,147.6,16.1,0.00253293406
DL,LGA,18,7,22.8,205.2,16.0,0.00253293406
DL,SJU,7,6,16.1,129.6,16.1,0.00253293406
AA,PHX,8,3,12.2,93.6,16.1,0.00288359019
DL,RIC,21,5,23.3,223.2,16.0,0.00253293406
DL,Other,19,4,21.7,147.6,16.1,0.00253293406
DL,Other,14,7,17.2,129.6,16.1,0.00253293406
AA,MIA,7,5,3.9,183.6,16.1,0.00288359019
NK,PHL,8,4,12.2,54.0,16.1,0.001815614282
DL,BNA,14,6,15.0,241.2,16.1,0.00253293406
OO,CHA,12,4,10.0,129.6,16.0,0.003757959073
DL,Other,15,5,18.3,75.6,16.0,0.00253293406
DL,PNS,9,3,12.2,93.6,16.0,0.00253293406
DL,JAN,20,4,13.3,295.2,16.1,0.00253293406
DL,TPA,9,1,8.9,147.6,12.0,0.00253293406
DL,RDU,14,1,20.0,129.6,4.8,0.00253293406
DL,SFO,11,4,10.0,129.6,16.1,0.00253293406
DL,SAT,22,7,9.4,223.2,16.1,0.00253293406
DL,IAD,22,1,12.2,54.0,16.1,0.00253293406
DL,Other,21,7,25.0,241.2,16.0,0.00253293406
DL,IAH,16,7,8.9,165.6,9.7,0.00253293406
DL,HOU,16,5,21.1,147.6,16.1,0.00253293406
DL,SDF,12,6,7.2,93.6,16.0,0.00253293406
DL,DEN,19,4,21.7,147.6,16.1,0.00253293406
DL,OKC,9,4,17.8,241.2,16.0,0.00253293406
DL,JAN,18,4,20.6,165.6,16.0,0.00253293406
NK,IAH,10,6,17.2,111.6,16.1,0.001815614282
B6,BOS,13,6,17.8,165.6,16.1,0.004975591438
DL,MCO,10,6,17.2,111.6,16.1,0.00253293406
DL,SFO,8,3,12.2,75.6,16.1,0.00253293406
DL,Other,10,5,13.9,75.6,16.1,0.00253293406
DL,CHS,19,2,21.7,241.2,16.1,0.00253293406
DL,Other,10,1,18.9,111.6,11.3,0.00253293406
DL,Other,11,5,13.3,0.0,16.1,0.00253293406
WN,BWI,12,1,5.6,241.2,16.0,0.002384997386
B6,JFK,10,5,3.9,111.6,16.1,0.004975591438
DL,LGA,21,1,17.8,147.6,16.0,0.00253293406
DL,FLL,15,1,10.0,277.2,16.0,0.00253293406
DL,SFO,21,4,10.0,350.0,16.0,0.00253293406
DL,Other,15,5,21.7,93.6,16.1,0.00253293406
DL,GSP,10,7,8.9,0.0,16.1,0.00253293406
DL,SAV,12,3,11.1,111.6,16.0,0.00253293406
DL,SAN,14,2,14.4,111.6,16.1,0.00253293406
OO,Other,16,6,23.9,350.0,16.1,0.003757959073
DL,PNS,13,1,7.2,183.6,9.7,0.00253293406
F9,MCO,8,4,17.8,241.2,16.1,0.002440836251
DL,OKC,22,3,25.0,165.6,16.1,0.00253293406
DL,Other,21,2,23.9,111.6,16.0,0.00253293406
DL,ORD,7,3,15.6,277.2,8.0,0.00253293406
DL,IAH,14,7,18.3,129.6,14.5,0.00253293406
NK,FLL,21,1,11.7,183.6,16.0,0.001815614282
WN,DCA,9,6,17.8,129.6,16.0,0.002384997386
DL,Other,21,4,10.0,350.0,16.0,0.00253293406
YX,DCA,11,4,13.3,111.6,16.1,0.002220371912
OO,Other,15,2,14.4,111.6,16.0,0.003757959073
NK,MCO,21,4,21.7,165.6,16.0,0.001815614282
F9,MDW,12,7,8.3,0.0,16.0,0.002440836251
DL,Other,9,3,12.2,75.6,16.0,0.00253293406
DL,CHS,20,2,23.9,111.6,16.1,0.00253293406
DL,Other,21,1,11.7,183.6,16.0,0.00253293406
DL,BDL,11,1,7.8,259.2,14.5,0.00253293406
DL,STL,22,3,25.0,165.6,16.1,0.00253293406
DL,PBI,12,1,4.4,75.6,16.0,0.00253293406
DL,PHX,16,5,15.0,183.6,16.1,0.00253293406
DL,BHM,20,7,24.4,129.6,16.1,0.00253293406
DL,CAE,19,1,17.8,93.6,16.1,0.00253293406
DL,CVG,14,6,19.4,165.6,16.1,0.00253293406
DL,JAX,11,4,2.8,295.2,16.1,0.00253293406
DL,LAX,21,5,26.7,111.6,16.0,0.00253293406
WN,SDF,7,5,15.0,75.6,16.1,0.002384997386
DL,DCA,11,3,8.9,93.6,16.1,0.00253293406
DL,ORD,15,3,18.9,129.6,16.0,0.00253293406
DL,PHL,18,4,11.1,334.8,16.0,0.00253293406
DL,BHM,8,2,9.4,75.6,16.1,0.00253293406
DL,Other,15,1,10.0,277.2,16.0,0.00253293406
DL,HOU,12,2,8.3,183.6,16.0,0.00253293406
DL,RDU,15,3,18.9,129.6,16.0,0.00253293406
DL,GSO,8,4,3.9,350.0,16.1,0.00253293406
DL,PNS,16,7,8.9,165.6,9.7,0.00253293406
DL,Other,9,4,17.8,241.2,16.0,0.00253293406
DL,Other,19,5,18.9,277.2,16.1,0.00253293406
B6,JFK,18,2,22.2,93.6,16.0,0.004975591438
DL,FLL,12,6,17.2,75.6,16.0,0.00253293406
DL,MEM,16,7,21.1,183.6,16.1,0.00253293406
DL,SDF,20,2,26.1,334.8,16.1,0.00253293406
DL,PHL,12,3,10.0,165.6,16.0,0.00253293406
DL,RSW,14,5,8.9,205.2,16.1,0.00253293406
UA,ORD,12,1,13.9,129.6,12.0,0.002462907126
DL,JAX,20,1,17.8,75.6,16.1,0.00253293406
DL,JAX,15,1,10.0,277.2,16.0,0.00253293406
DL,JAX,20,3,25.6,241.2,16.1,0.00253293406
DL,MCI,13,3,11.1,205.2,16.1,0.00253293406
DL,ECP,10,3,10.0,54.0,16.1,0.00253293406
DL,CLT,15,3,16.1,183.6,16.0,0.00253293406
DL,MCO,23,1,14.4,129.6,16.1,0.00253293406
DL,PBI,18,6,22.8,277.2,16.0,0.00253293406
DL,MDW,14,6,19.4,147.6,16.1,0.00253293406
DL,MSY,16,1,8.3,165.6,12.9,0.00253293406
DL,TPA,12,4,10.0,129.6,16.0,0.00253293406
NK,LGA,9,2,9.4,75.6,16.0,0.001815614282
DL,RIC,19,2,23.9,129.6,16.1,0.00253293406
DL,CVG,12,7,2.2,165.6,16.0,0.00253293406
DL,CLT,12,1,13.9,129.6,12.0,0.00253293406
DL,SFO,14,7,18.3,129.6,14.5,0.00253293406
NK,FLL,10,4,3.3,316.8,16.1,0.001815614282
DL,Other,9,1,3.3,75.6,16.0,0.00253293406
DL,OMA,22,3,9.4,316.8,14.5,0.00253293406
DL,ORF,13,6,18.3,111.6,16.1,0.00253293406
DL,Other,17,5,16.1,0.0,16.1,0.00253293406
DL,CLT,7,6,16.1,129.6,16.1,0.00253293406
DL,RIC,10,7,16.7,129.6,16.1,0.00253293406
DL,LEX,20,1,20.6,147.6,16.1,0.00253293406
DL,Other,22,5,17.8,111.6,16.1,0.00253293406
UA,SFO,7,6,16.1,129.6,16.1,0.002462907126
WN,MDW,19,1,16.1,350.0,16.1,0.002384997386
DL,CLE,22,7,12.8,129.6,16.1,0.00253293406
DL,LEX,15,3,18.9,129.6,16.0,0.00253293406
DL,Other,18,4,20.6,165.6,16.0,0.00253293406
WN,MIA,10,2,8.3,75.6,16.1,0.002384997386
DL,IAD,8,6,15.6,147.6,16.1,0.00253293406
DL,PIT,22,3,25.0,165.6,16.1,0.00253293406
NK,MSY,20,1,16.7,295.2,16.1,0.001815614282
AA,PHX,8,5,5.0,93.6,16.1,0.00288359019
DL,MKE,16,4,9.4,316.8,16.1,0.00253293406
WN,DAL,11,6,13.9,147.6,16.1,0.002384997386
AA,MIA,5,2,8.3,75.6,16.1,0.00288359019
DL,CMH,20,2,23.9,129.6,16.1,0.00253293406
DL,MSY,19,5,23.3,165.6,16.1,0.00253293406
DL,CMH,19,7,13.3,93.6,16.1,0.00253293406
F9,LAX,18,1,15.0,75.6,16.0,0.002440836251
DL,TPA,20,7,25.0,241.2,16.1,0.00253293406
DL,Other,12,3,9.4,75.6,16.0,0.00253293406
MQ,ORD,11,5,13.3,0.0,16.1,0.003162450066
DL,SDF,14,7,3.9,111.6,16.1,0.00253293406
DL,EWR,10,3,10.0,54.0,16.1,0.00253293406
WN,STL,18,3,13.9,277.2,16.0,0.002384997386
DL,JAX,15,6,19.4,165.6,16.0,0.00253293406
DL,PBI,14,1,9.4,75.6,16.1,0.00253293406
DL,SDF,15,6,19.4,165.6,16.0,0.00253293406
F9,TPA,12,4,2.8,295.2,16.0,0.002440836251
F9,MIA,7,2,6.7,93.6,16.1,0.002440836251
DL,Other,15,3,17.8,129.6,16.0,0.00253293406
DL,RDU,8,6,8.9,129.6,16.1,0.00253293406
WN,MCO,14,2,16.1,111.6,16.1,0.002384997386
DL,MCO,18,7,10.0,54.0,16.0,0.00253293406
NK,LAX,9,1,8.9,147.6,12.0,0.001815614282
DL,PNS,22,1,12.2,54.0,16.1,0.00253293406
DL,LAX,12,5,13.3,0.0,16.0,0.00253293406
DL,HSV,12,7,15.6,93.6,11.0,0.00253293406
DL,BOS,8,6,8.9,129.6,16.1,0.00253293406
DL,AUS,19,3,22.8,183.6,16.1,0.00253293406
DL,MCI,16,1,8.3,165.6,12.9,0.00253293406
WN,TPA,18,3,13.9,277.2,16.0,0.002384997386
DL,MKE,20,4,10.0,350.0,16.1,0.00253293406
DL,LAX,20,3,23.3,316.8,16.1,0.00253293406
DL,CLE,16,7,21.7,316.8,16.1,0.00253293406
NK,BOS,8,7,17.8,93.6,12.9,0.001815614282
NK,MSY,15,6,19.4,147.6,16.0,0.001815614282
DL,Other,14,5,11.1,75.6,16.1,0.00253293406
F9,BOS,22,1,15.6,223.2,16.1,0.002440836251
DL,CVG,17,1,13.9,295.2,16.1,0.00253293406
DL,IAH,19,7,13.3,93.6,16.1,0.00253293406
DL,LAX,10,7,8.9,0.0,16.1,0.00253293406
DL,MCI,8,7,3.9,147.6,16.1,0.00253293406
DL,MCI,22,3,9.4,316.8,14.5,0.00253293406
DL,RIC,13,4,13.3,334.8,16.1,0.00253293406
DL,SFO,20,4,10.0,350.0,16.1,0.00253293406
AA,ORD,7,6,12.2,165.6,16.1,0.00288359019
F9,LAS,7,5,14.4,54.0,12.9,0.002440836251
UA,SFO,7,4,17.8,223.2,16.1,0.002462907126
DL,SJU,7,6,12.2,165.6,16.1,0.00253293406
UA,SFO,18,2,22.8,241.2,16.0,0.002462907126
DL,BNA,12,5,11.7,54.0,16.0,0.00253293406
OH,CLT,18,4,20.6,165.6,16.0,0.003093580819
DL,Other,14,1,20.0,129.6,4.8,0.00253293406
F9,SJU,13,7,3.3,183.6,16.1,0.002440836251
DL,MCO,18,1,15.0,75.6,16.0,0.00253293406
DL,MSY,20,2,26.1,334.8,16.1,0.00253293406
WN,MCO,10,7,8.9,0.0,16.1,0.002384997386
AA,MIA,11,2,8.9,0.0,16.1,0.00288359019
DL,CMH,16,3,22.2,111.6,16.1,0.00253293406
DL,RDU,15,1,20.0,129.6,4.8,0.00253293406
DL,CLT,20,2,26.1,334.8,16.1,0.00253293406
DL,ORF,17,6,22.8,259.2,16.1,0.00253293406
AA,MIA,8,2,6.1,165.6,16.1,0.00288359019
DL,BHM,22,5,22.2,241.2,16.1,0.00253293406
DL,VPS,20,3,24.4,165.6,16.1,0.00253293406
DL,DEN,21,6,22.2,295.2,16.0,0.00253293406
DL,Other,8,7,10.0,0.0,16.1,0.00253293406
DL,Other,11,6,9.4,147.6,16.1,0.00253293406
DL,SAV,16,1,15.0,334.8,12.9,0.00253293406
DL,FLL,10,4,13.3,165.6,16.1,0.00253293406
NK,DTW,10,1,6.1,223.2,16.1,0.001815614282
DL,Other,22,2,25.0,295.2,16.1,0.00253293406
DL,Other,9,6,17.8,129.6,16.0,0.00253293406
WN,BWI,17,2,17.2,223.2,16.1,0.002384997386
DL,Other,19,3,23.9,165.6,16.1,0.00253293406
OO,Other,16,1,11.7,316.8,16.1,0.003757959073
DL,Other,11,5,13.3,0.0,16.1,0.00253293406
DL,DCA,13,1,7.2,183.6,9.7,0.00253293406
AA,PHX,8,6,12.2,129.6,16.1,0.00288359019
DL,VPS,13,1,19.4,183.6,6.4,0.00253293406
OO,Other,8,7,17.8,93.6,12.9,0.003757959073
DL,LGA,12,1,5.6,241.2,16.0,0.00253293406
DL,HSV,20,7,8.9,205.2,12.9,0.00253293406
OO,Other,16,1,15.0,334.8,12.9,0.003757959073
DL,LEX,15,4,13.9,241.2,16.0,0.00253293406
DL,DAL,16,1,8.3,165.6,12.9,0.00253293406
DL,LGA,11,2,8.9,0.0,16.1,0.00253293406
DL,LAS,21,2,23.9,111.6,16.0,0.00253293406
DL,ECP,23,7,9.4,165.6,16.1,0.00253293406
DL,MSP,12,2,8.3,183.6,16.0,0.00253293406
DL,MSY,19,5,26.7,111.6,16.1,0.00253293406
DL,CLE,18,6,22.8,277.2,16.0,0.00253293406
WN,LGA,20,2,23.9,111.6,16.1,0.002384997386
DL,DAB,16,5,15.0,183.6,16.1,0.00253293406
DL,MCO,22,5,25.6,165.6,16.1,0.00253293406
DL,SAT,22,3,9.4,316.8,14.5,0.00253293406
DL,OMA,22,1,15.6,223.2,16.1,0.00253293406
AA,MIA,14,2,11.7,183.6,16.1,0.00288359019
WN,RIC,11,1,7.8,259.2,14.5,0.002384997386
DL,HOU,16,4,18.9,111.6,16.1,0.00253293406
DL,RIC,13,1,19.4,183.6,6.4,0.00253293406
DL,Other,9,5,5.0,93.6,16.0,0.00253293406
UA,DEN,11,4,2.8,295.2,16.1,0.002462907126
WN,HOU,21,2,26.1,334.8,16.0,0.002384997386
DL,LGA,6,1,19.4,111.6,11.0,0.00253293406
DL,PBI,9,6,12.2,129.6,16.0,0.00253293406
DL,AUS,11,3,11.1,111.6,16.1,0.00253293406
OO,Other,16,1,8.3,165.6,12.9,0.003757959073
NK,DTW,16,7,19.4,111.6,11.3,0.001815614282
DL,SFO,14,7,17.2,129.6,16.1,0.00253293406
DL,TPA,16,3,22.2,259.2,16.1,0.00253293406
AA,DFW,11,1,13.9,129.6,12.9,0.00288359019
DL,SEA,11,5,13.3,0.0,16.1,0.00253293406
DL,ECP,18,4,20.6,165.6,16.0,0.00253293406
WN,FLL,10,3,12.2,129.6,16.1,0.002384997386
WN,MKE,8,3,12.2,75.6,16.1,0.002384997386
AA,DFW,9,6,12.2,129.6,16.0,0.00288359019
DL,LAS,18,4,11.1,334.8,16.0,0.00253293406
OO,Other,15,1,9.4,75.6,16.0,0.003757959073
DL,VPS,22,6,18.9,241.2,16.1,0.00253293406
AA,PHX,5,5,5.0,223.2,16.1,0.00288359019
OO,Other,21,2,26.1,334.8,16.0,0.003757959073
WN,DEN,22,5,18.9,165.6,16.1,0.002384997386
WN,LAS,8,7,13.3,0.0,16.1,0.002384997386
NK,EWR,20,3,24.4,165.6,16.1,0.001815614282
DL,SFO,17,1,13.9,295.2,16.1,0.00253293406
DL,SAT,8,6,12.2,129.6,16.1,0.00253293406
WN,BWI,10,7,11.7,165.6,16.1,0.002384997386
DL,IAH,14,2,17.8,129.6,16.1,0.00253293406
F9,DFW,9,7,3.9,147.6,16.0,0.002440836251
DL,LEX,22,2,25.0,295.2,16.1,0.00253293406
DL,DEN,11,2,5.6,93.6,16.1,0.00253293406
DL,SJU,7,4,12.8,93.6,14.5,0.00253293406
AA,CLT,5,6,10.0,129.6,16.1,0.00288359019
DL,Other,9,1,15.0,129.6,14.0,0.00253293406
DL,FLL,22,4,22.8,75.6,16.1,0.00253293406
NK,SJU,11,3,11.1,111.6,16.1,0.001815614282
WN,RDU,22,1,17.8,129.6,16.1,0.002384997386
DL,BWI,9,7,13.3,0.0,16.0,0.00253293406
DL,BOS,19,6,23.3,350.0,16.1,0.00253293406
DL,LEX,15,4,16.1,147.6,16.0,0.00253293406
DL,BHM,21,4,13.3,295.2,16.0,0.00253293406
OO,Other,12,1,4.4,75.6,16.0,0.003757959073
DL,MSY,19,7,22.2,295.2,16.1,0.00253293406
DL,CHS,10,3,10.6,0.0,16.1,0.00253293406
DL,RIC,15,3,16.1,183.6,16.0,0.00253293406
OH,DCA,10,6,15.6,165.6,16.1,0.003093580819
DL,FLL,14,4,13.9,241.2,16.1,0.00253293406
DL,LIT,8,2,6.7,93.6,16.1,0.00253293406
DL,SAN,19,3,22.8,183.6,16.1,0.00253293406
DL,MSY,17,6,22.8,259.2,16.1,0.00253293406
WN,CMH,7,4,4.4,350.0,16.1,0.002384997386
F9,ORD,6,1,9.4,147.6,16.1,0.002440836251
DL,PBI,22,6,24.4,205.2,16.1,0.00253293406
DL,SFO,17,7,21.1,129.6,12.9,0.00253293406
OO,Other,19,4,21.7,147.6,16.1,0.003757959073
OO,Other,21,5,26.7,111.6,16.0,0.003757959073
DL,PBI,11,6,13.9,147.6,16.1,0.00253293406
F9,LAS,20,1,17.8,75.6,16.1,0.002440836251
WN,HOU,22,7,12.8,129.6,16.1,0.002384997386
DL,Other,9,1,3.3,75.6,16.0,0.00253293406
DL,RDU,15,2,14.4,111.6,16.0,0.00253293406
DL,Other,15,1,7.8,147.6,9.0,0.00253293406
DL,AUS,9,5,13.3,54.0,12.0,0.00253293406
DL,FLL,12,2,6.1,183.6,16.0,0.00253293406
DL,PNS,9,5,5.0,93.6,16.0,0.00253293406
DL,MEM,15,2,16.1,111.6,16.0,0.00253293406
F9,LAX,18,3,13.9,277.2,16.0,0.002440836251
DL,SAV,18,5,15.0,93.6,16.0,0.00253293406
DL,BOS,8,4,17.8,241.2,16.1,0.00253293406
DL,Other,17,3,13.9,277.2,16.1,0.00253293406
NK,FLL,10,2,6.1,93.6,16.1,0.001815614282
DL,DCA,18,2,22.8,241.2,16.0,0.00253293406
OH,DCA,16,3,20.6,183.6,16.1,0.003093580819
DL,DAL,10,3,10.6,0.0,16.1,0.00253293406
DL,CHS,17,4,20.6,93.6,16.1,0.00253293406
DL,DFW,20,1,17.8,75.6,16.1,0.00253293406
DL,MCI,20,5,17.8,147.6,16.1,0.00253293406
DL,RDU,12,3,11.1,111.6,16.0,0.00253293406
B6,JFK,18,4,12.2,350.0,16.0,0.004975591438
DL,Other,14,6,16.1,223.2,16.1,0.00253293406
DL,IAH,12,2,8.9,0.0,16.0,0.00253293406
NK,EWR,12,3,10.0,165.6,16.0,0.001815614282
DL,OMA,22,4,20.6,147.6,16.1,0.00253293406
DL,CVG,17,4,20.6,165.6,16.1,0.00253293406
DL,DTW,9,5,14.4,75.6,16.0,0.00253293406
NK,PHL,8,1,8.9,165.6,6.4,0.001815614282
WN,PHX,9,6,13.9,205.2,16.0,0.002384997386
DL,JAX,12,2,6.1,183.6,16.0,0.00253293406
DL,Other,9,5,14.4,75.6,16.0,0.00253293406
DL,SFO,21,7,21.7,183.6,16.0,0.00253293406
DL,PBI,9,5,13.3,54.0,12.0,0.00253293406
DL,HOU,16,2,21.1,205.2,16.1,0.00253293406
DL,SRQ,8,7,3.9,147.6,16.1,0.00253293406
DL,JAX,9,4,3.9,350.0,16.0,0.00253293406
WN,BWI,10,7,16.7,129.6,16.1,0.002384997386
DL,MIA,22,6,18.9,241.2,16.1,0.00253293406
DL,DCA,17,7,22.8,205.2,16.1,0.00253293406
NK,IAH,8,2,6.7,93.6,16.1,0.001815614282
DL,DCA,13,7,15.0,111.6,16.1,0.00253293406
DL,PHL,22,2,22.8,129.6,16.1,0.00253293406
DL,BWI,22,1,17.8,129.6,16.1,0.00253293406
DL,Other,9,1,3.3,75.6,16.0,0.00253293406
NK,DTW,16,4,9.4,316.8,16.1,0.001815614282
DL,SFO,21,3,23.3,316.8,16.0,0.00253293406
WN,IND,8,1,8.9,165.6,6.4,0.002384997386
OH,PHL,12,3,10.0,165.6,16.0,0.003093580819
DL,DTW,10,7,8.9,0.0,16.1,0.00253293406
DL,Other,11,6,17.2,75.6,16.1,0.00253293406
DL,LGA,18,5,25.0,111.6,16.0,0.00253293406
DL,SFO,21,6,23.3,241.2,16.0,0.00253293406
WN,LAS,18,4,11.1,334.8,16.0,0.002384997386
DL,LGA,21,4,22.8,93.6,16.1,0.00253293406
YX,DCA,11,2,5.6,93.6,16.1,0.002220371912
DL,CLT,20,2,23.9,111.6,16.1,0.00253293406
DL,MCI,22,1,17.8,129.6,16.1,0.00253293406
DL,Other,9,1,18.9,93.6,11.0,0.00253293406
WN,MCO,11,6,7.2,93.6,16.1,0.002384997386
DL,LAX,10,5,12.2,54.0,14.5,0.00253293406
DL,SDF,10,4,3.3,316.8,16.1,0.00253293406
DL,EWR,12,3,10.0,165.6,16.0,0.00253293406
DL,RIC,10,6,7.2,93.6,16.1,0.00253293406
WN,RDU,21,2,24.0,129.6,16.0,0.002384997386
DL,DCA,19,3,23.9,165.6,16.1,0.00253293406
NK,MSY,6,2,12.2,129.6,16.0,0.001815614282
WN,DAL,16,4,18.9,111.6,16.1,0.002384997386
NK,MSY,15,4,16.7,93.6,16.0,0.001815614282
F9,IAD,17,4,11.1,334.8,16.1,0.002440836251
DL,GSP,10,5,12.2,54.0,14.5,0.00253293406
DL,JAX,12,5,2.8,129.6,16.0,0.00253293406
DL,SAN,19,2,21.7,241.2,16.1,0.00253293406
DL,ORF,18,7,10.0,54.0,16.0,0.00253293406
DL,Other,12,1,5.6,241.2,16.0,0.00253293406
DL,Other,21,3,25.6,241.2,16.0,0.00253293406
DL,DTW,17,5,16.1,0.0,16.1,0.00253293406
DL,MSP,7,1,9.4,75.6,16.1,0.00253293406
WN,HOU,10,7,11.7,165.6,16.1,0.002384997386
