flight_id,flight_date,carrier_code,origin,destination,dep_hour,day_of_week,temp_c,wind_speed_kph,visibility_km,weather_code,dep_delay,arr_delay,delay_flag,diversion_rate_origin,diversion_rate_carrier
19214,2025-03-23,DL,ATL,MEM,17,7,22.8,205.2,16.1,Clear,8.0,-3.0,0,0.002909173341,0.00253293406
19215,2025-03-23,WN,ATL,LGA,17,7,22.8,205.2,16.1,Clear,53.0,41.0,1,0.002909173341,0.002384997386
19216,2025-03-23,DL,ATL,CHS,17,7,22.8,205.2,16.1,Clear,-3.0,-14.0,0,0.002909173341,0.00253293406
19217,2025-03-23,DL,ATL,SNA,17,7,22.8,205.2,16.1,Clear,-3.0,-9.0,0,0.002909173341,0.00253293406
19218,2025-03-23,DL,ATL,SLC,17,7,22.8,205.2,16.1,Clear,315.0,332.0,1,0.002909173341,0.00253293406
19219,2025-03-23,DL,ATL,PHX,17,7,22.8,205.2,16.1,Clear,-6.0,-14.0,0,0.002909173341,0.00253293406
19220,2025-03-23,AS,ATL,PDX,17,7,22.8,205.2,16.1,Clear,43.0,63.0,1,0.002909173341,0.002430647291
19221,2025-03-23,DL,ATL,SDF,17,7,22.8,205.2,16.1,Clear,94.0,,0,0.002909173341,0.00253293406
19222,2025-03-23,DL,ATL,GRR,17,7,22.8,205.2,16.1,Clear,-5.0,-6.0,0,0.002909173341,0.00253293406
19223,2025-03-23,DL,ATL,DEN,17,7,22.8,205.2,16.1,Clear,1.0,1.0,0,0.002909173341,0.00253293406
19224,2025-03-23,DL,ATL,BOS,17,7,22.8,205.2,16.1,Clear,5.0,-12.0,0,0.002909173341,0.00253293406
19225,2025-03-23,DL,ATL,ECP,18,7,22.8,205.2,16.0,Clear,17.0,10.0,0,0.002909173341,0.00253293406
19226,2025-03-23,WN,ATL,HOU,18,7,22.8,205.2,16.0,Clear,7.0,-2.0,0,0.002909173341,0.002384997386
19227,2025-03-23,DL,ATL,VPS,18,7,22.8,205.2,16.0,Clear,-5.0,24.0,1,0.002909173341,0.00253293406
19228,2025-03-23,DL,ATL,JAX,18,7,22.8,205.2,16.0,Clear,66.0,61.0,1,0.002909173341,0.00253293406
19229,2025-03-23,DL,ATL,SAV,18,7,22.8,205.2,16.0,Clear,29.0,17.0,1,0.002909173341,0.00253293406
19230,2025-03-23,DL,ATL,DTW,18,7,22.8,205.2,16.0,Clear,4.0,0.0,0,0.002909173341,0.00253293406
19231,2025-03-23,AA,ATL,PHX,18,7,22.8,205.2,16.0,Clear,0.0,2.0,0,0.002909173341,0.00288359019
19232,2025-03-23,OH,ATL,PHL,18,7,22.8,205.2,16.0,Clear,-1.0,-5.0,0,0.002909173341,0.003093580819
19233,2025-03-23,OH,ATL,CLT,18,7,22.8,205.2,16.0,Clear,3.0,15.0,0,0.002909173341,0.003093580819
19234,2025-03-23,DL,ATL,PBI,18,7,22.8,205.2,16.0,Clear,14.0,32.0,1,0.002909173341,0.00253293406
19235,2025-03-23,DL,ATL,MCO,18,7,22.8,205.2,16.0,Clear,-1.0,-7.0,0,0.002909173341,0.00253293406
19236,2025-03-23,DL,ATL,BWI,18,7,22.8,205.2,16.0,Clear,99.0,98.0,1,0.002909173341,0.00253293406
19237,2025-03-23,DL,ATL,GSO,18,7,22.8,205.2,16.0,Clear,-8.0,-13.0,0,0.002909173341,0.00253293406
19238,2025-03-23,DL,ATL,JAN,18,7,22.8,205.2,16.0,Clear,-3.0,,0,0.002909173341,0.00253293406
19239,2025-03-23,DL,ATL,LAS,18,7,22.8,205.2,16.0,Clear,-2.0,-3.0,0,0.002909173341,0.00253293406
19240,2025-03-23,F9,ATL,LAX,18,7,22.8,205.2,16.0,Clear,-6.0,-25.0,0,0.002909173341,0.002440836251
19241,2025-03-23,WN,ATL,BWI,18,7,22.8,205.2,16.0,Clear,2.0,0.0,0,0.002909173341,0.002384997386
19242,2025-03-23,DL,ATL,BNA,18,7,22.8,205.2,16.0,Clear,17.0,25.0,1,0.002909173341,0.00253293406
19243,2025-03-23,DL,ATL,EWR,18,7,22.8,205.2,16.0,Clear,-5.0,1.0,0,0.002909173341,0.00253293406
19244,2025-03-23,MQ,ATL,ORD,18,7,22.8,205.2,16.0,Clear,2.0,6.0,0,0.002909173341,0.003162450066
19245,2025-03-23,AA,ATL,DFW,18,7,22.8,205.2,16.0,Clear,-2.0,-24.0,0,0.002909173341,0.00288359019
19246,2025-03-23,WN,ATL,DAL,18,7,22.8,205.2,16.0,Clear,5.0,-15.0,0,0.002909173341,0.002384997386
19247,2025-03-23,DL,ATL,SBA,18,7,22.8,205.2,16.0,Clear,-7.0,-18.0,0,0.002909173341,0.00253293406
19248,2025-03-23,DL,ATL,LGA,18,7,22.8,205.2,16.0,Clear,31.0,21.0,1,0.002909173341,0.00253293406
19249,2025-03-23,DL,ATL,PNS,18,7,22.8,205.2,16.0,Clear,7.0,1.0,0,0.002909173341,0.00253293406
19250,2025-03-23,WN,ATL,PHX,18,7,22.8,205.2,16.0,Clear,13.0,-5.0,0,0.002909173341,0.002384997386
19251,2025-03-23,DL,ATL,LAX,18,7,22.8,205.2,16.0,Clear,-2.0,-26.0,0,0.002909173341,0.00253293406
19252,2025-03-23,DL,ATL,EYW,18,7,22.8,205.2,16.0,Clear,-4.0,-11.0,0,0.002909173341,0.00253293406
19253,2025-03-23,DL,ATL,SAT,18,7,22.8,205.2,16.0,Clear,29.0,18.0,1,0.002909173341,0.00253293406
19254,2025-03-23,F9,ATL,EWR,18,7,22.8,205.2,16.0,Clear,-10.0,-6.0,0,0.002909173341,0.002440836251
19255,2025-03-23,DL,ATL,HSV,18,7,22.8,205.2,16.0,Clear,1.0,-7.0,0,0.002909173341,0.00253293406
19256,2025-03-23,DL,ATL,BHM,18,7,22.8,205.2,16.0,Clear,23.0,20.0,1,0.002909173341,0.00253293406
19257,2025-03-23,NK,ATL,DTW,18,7,22.8,205.2,16.0,Clear,47.0,49.0,1,0.002909173341,0.001815614282
19258,2025-03-23,DL,ATL,DCA,18,7,22.8,205.2,16.0,Clear,1.0,58.0,1,0.002909173341,0.00253293406
19259,2025-03-23,B6,ATL,JFK,18,7,22.8,205.2,16.0,Clear,-2.0,-14.0,0,0.002909173341,0.004975591438
19260,2025-03-23,DL,ATL,MIA,18,7,22.8,205.2,16.0,Clear,131.0,123.0,1,0.002909173341,0.00253293406
19261,2025-03-23,DL,ATL,SAN,18,7,22.8,205.2,16.0,Clear,18.0,9.0,0,0.002909173341,0.00253293406
19262,2025-03-23,DL,ATL,CLE,18,7,22.8,205.2,16.0,Clear,-8.0,-15.0,0,0.002909173341,0.00253293406
19263,2025-03-23,DL,ATL,ORF,18,7,22.8,205.2,16.0,Clear,12.0,8.0,0,0.002909173341,0.00253293406
19264,2025-03-23,UA,ATL,SFO,18,7,22.8,205.2,16.0,Clear,11.0,-30.0,0,0.002909173341,0.002462907126
19265,2025-03-23,DL,ATL,MCI,18,7,22.8,205.2,16.0,Clear,34.0,39.0,1,0.002909173341,0.00253293406
19266,2025-03-23,DL,ATL,PHL,18,7,22.8,205.2,16.0,Clear,20.0,20.0,1,0.002909173341,0.00253293406
19267,2025-03-23,DL,ATL,OMA,19,7,24.4,165.6,16.1,Clear,-6.0,-12.0,0,0.002909173341,0.00253293406
19268,2025-03-23,UA,ATL,ORD,19,7,24.4,165.6,16.1,Clear,99.0,99.0,1,0.002909173341,0.002462907126
19269,2025-03-23,DL,ATL,GSP,19,7,24.4,165.6,16.1,Clear,165.0,176.0,1,0.002909173341,0.00253293406
19270,2025-03-23,DL,ATL,SFO,19,7,24.4,165.6,16.1,Clear,-3.0,-16.0,0,0.002909173341,0.00253293406
19271,2025-03-23,DL,ATL,MEM,19,7,24.4,165.6,16.1,Clear,79.0,74.0,1,0.002909173341,0.00253293406
19272,2025-03-23,DL,ATL,TLH,19,7,24.4,165.6,16.1,Clear,61.0,54.0,1,0.002909173341,0.00253293406
19273,2025-03-23,DL,ATL,TPA,19,7,24.4,165.6,16.1,Clear,14.0,26.0,1,0.002909173341,0.00253293406
19274,2025-03-23,AS,ATL,SEA,19,7,24.4,165.6,16.1,Clear,72.0,100.0,1,0.002909173341,0.002430647291
19275,2025-03-23,NK,ATL,FLL,19,7,24.4,165.6,16.1,Clear,36.0,20.0,1,0.002909173341,0.001815614282
19276,2025-03-23,OO,ATL,SBN,19,7,24.4,165.6,16.1,Clear,112.0,116.0,1,0.002909173341,0.003757959073
19277,2025-03-23,DL,ATL,FAT,19,7,24.4,165.6,16.1,Clear,25.0,12.0,0,0.002909173341,0.00253293406
19278,2025-03-23,DL,ATL,RIC,19,7,24.4,165.6,16.1,Clear,-3.0,-14.0,0,0.002909173341,0.00253293406
19279,2025-03-23,DL,ATL,RSW,19,7,24.4,165.6,16.1,Clear,-1.0,-8.0,0,0.002909173341,0.00253293406
19280,2025-03-23,DL,ATL,BDL,19,7,24.4,165.6,16.1,Clear,-4.0,-9.0,0,0.002909173341,0.00253293406
19281,2025-03-23,DL,ATL,CLT,19,7,24.4,165.6,16.1,Clear,-8.0,-13.0,0,0.002909173341,0.00253293406
19282,2025-03-23,UA,ATL,IAD,19,7,24.4,165.6,16.1,Clear,4.0,7.0,0,0.002909173341,0.002462907126
19283,2025-03-23,DL,ATL,PDX,19,7,24.4,165.6,16.1,Clear,0.0,19.0,1,0.002909173341,0.00253293406
19284,2025-03-23,DL,ATL,LGA,19,7,24.4,165.6,16.1,Clear,-2.0,-10.0,0,0.002909173341,0.00253293406
19285,2025-03-23,DL,ATL,RNO,19,7,24.4,165.6,16.1,Clear,29.0,17.0,1,0.002909173341,0.00253293406
19286,2025-03-23,DL,ATL,AUS,19,7,24.4,165.6,16.1,Clear,14.0,13.0,0,0.002909173341,0.00253293406
19287,2025-03-23,DL,ATL,OKC,19,7,24.4,165.6,16.1,Clear,-8.0,-15.0,0,0.002909173341,0.00253293406
19288,2025-03-23,DL,ATL,MCO,19,7,24.4,165.6,16.1,Clear,0.0,-4.0,0,0.002909173341,0.00253293406
19289,2025-03-23,DL,ATL,SEA,19,7,24.4,165.6,16.1,Clear,6.0,10.0,0,0.002909173341,0.00253293406
19290,2025-03-23,DL,ATL,PHX,19,7,24.4,165.6,16.1,Clear,-5.0,-18.0,0,0.002909173341,0.00253293406
19291,2025-03-23,DL,ATL,STL,19,7,24.4,165.6,16.1,Clear,-5.0,-5.0,0,0.002909173341,0.00253293406
19292,2025-03-23,DL,ATL,ECP,19,7,24.4,165.6,16.1,Clear,-6.0,-13.0,0,0.002909173341,0.00253293406
19293,2025-03-23,DL,ATL,COS,19,7,24.4,165.6,16.1,Clear,-6.0,-9.0,0,0.002909173341,0.00253293406
19294,2025-03-23,DL,ATL,RDU,19,7,24.4,165.6,16.1,Clear,53.0,47.0,1,0.002909173341,0.00253293406
19295,2025-03-23,DL,ATL,IAD,19,7,24.4,165.6,16.1,Clear,38.0,40.0,1,0.002909173341,0.00253293406
19296,2025-03-23,UA,ATL,EWR,19,7,24.4,165.6,16.1,Clear,56.0,47.0,1,0.002909173341,0.002462907126
19297,2025-03-23,WN,ATL,LGA,19,7,24.4,165.6,16.1,Clear,5.0,3.0,0,0.002909173341,0.002384997386
19298,2025-03-23,DL,ATL,GEG,19,7,24.4,165.6,16.1,Clear,134.0,169.0,1,0.002909173341,0.00253293406
19299,2025-03-23,DL,ATL,SRQ,19,7,24.4,165.6,16.1,Clear,15.0,11.0,0,0.002909173341,0.00253293406
19300,2025-03-23,DL,ATL,PBI,19,7,24.4,165.6,16.1,Clear,19.0,22.0,1,0.002909173341,0.00253293406
19301,2025-03-23,DL,ATL,ELP,19,7,24.4,165.6,16.1,Clear,-9.0,-16.0,0,0.002909173341,0.00253293406
19302,2025-03-23,DL,ATL,SAV,19,7,24.4,165.6,16.1,Clear,-5.0,-16.0,0,0.002909173341,0.00253293406
19303,2025-03-23,F9,ATL,LGA,19,7,24.4,165.6,16.1,Clear,26.0,22.0,1,0.002909173341,0.002440836251
19304,2025-03-23,DL,ATL,SJC,19,7,24.4,165.6,16.1,Clear,0.0,-16.0,0,0.002909173341,0.00253293406
19305,2025-03-23,DL,ATL,BTR,19,7,24.4,165.6,16.1,Clear,-4.0,-19.0,0,0.002909173341,0.00253293406
19306,2025-03-23,MQ,ATL,MIA,19,7,24.4,165.6,16.1,Clear,-4.0,-15.0,0,0.002909173341,0.003162450066
19307,2025-03-23,NK,ATL,EWR,19,7,24.4,165.6,16.1,Clear,7.0,-7.0,0,0.002909173341,0.001815614282
19308,2025-03-23,DL,ATL,CVG,19,7,24.4,165.6,16.1,Clear,-8.0,-9.0,0,0.002909173341,0.00253293406
19309,2025-03-23,DL,ATL,SJU,19,7,24.4,165.6,16.1,Clear,6.0,10.0,0,0.002909173341,0.00253293406
19310,2025-03-23,DL,ATL,MSY,19,7,24.4,165.6,16.1,Clear,16.0,12.0,0,0.002909173341,0.00253293406
19311,2025-03-23,DL,ATL,ORD,19,7,24.4,165.6,16.1,Clear,-5.0,-6.0,0,0.002909173341,0.00253293406
19312,2025-03-23,DL,ATL,BOI,19,7,24.4,165.6,16.1,Clear,53.0,61.0,1,0.002909173341,0.00253293406
19313,2025-03-23,DL,ATL,SLC,19,7,24.4,165.6,16.1,Clear,-5.0,20.0,1,0.002909173341,0.00253293406
19314,2025-03-23,DL,ATL,DEN,19,7,24.4,165.6,16.1,Clear,-4.0,16.0,1,0.002909173341,0.00253293406
19315,2025-03-23,DL,ATL,BOS,19,7,24.4,165.6,16.1,Clear,7.0,-2.0,0,0.002909173341,0.00253293406
19316,2025-03-23,DL,ATL,DCA,19,7,24.4,165.6,16.1,Clear,-2.0,20.0,1,0.002909173341,0.00253293406
19317,2025-03-23,DL,ATL,IND,19,7,24.4,165.6,16.1,Clear,-2.0,-1.0,0,0.002909173341,0.00253293406
19318,2025-03-23,F9,ATL,SFO,19,7,24.4,165.6,16.1,Clear,-7.0,-33.0,0,0.002909173341,0.002440836251
19319,2025-03-23,DL,ATL,LAS,19,7,24.4,165.6,16.1,Clear,0.0,6.0,0,0.002909173341,0.00253293406
19320,2025-03-23,DL,ATL,LAX,19,7,24.4,165.6,16.1,Clear,12.0,0.0,0,0.002909173341,0.00253293406
19321,2025-03-23,OO,ATL,ABY,19,7,24.4,165.6,16.1,Clear,13.0,10.0,0,0.002909173341,0.003757959073
19322,2025-03-23,DL,ATL,HPN,19,7,24.4,165.6,16.1,Clear,-3.0,-10.0,0,0.002909173341,0.00253293406
19323,2025-03-23,DL,ATL,IAH,19,7,24.4,165.6,16.1,Clear,6.0,8.0,0,0.002909173341,0.00253293406
19324,2025-03-23,DL,ATL,FLL,19,7,24.4,165.6,16.1,Clear,56.0,72.0,1,0.002909173341,0.00253293406
19325,2025-03-23,DL,ATL,CHS,19,7,24.4,165.6,16.1,Clear,0.0,-10.0,0,0.002909173341,0.00253293406
19326,2025-03-23,DL,ATL,JFK,19,7,24.4,165.6,16.1,Clear,17.0,9.0,0,0.002909173341,0.00253293406
19327,2025-03-23,OH,ATL,DCA,20,7,25.0,241.2,16.1,Clear,86.0,106.0,1,0.002909173341,0.003093580819
19328,2025-03-23,DL,ATL,SDF,20,7,25.0,241.2,16.1,Clear,-5.0,12.0,0,0.002909173341,0.00253293406
19329,2025-03-23,DL,ATL,CLE,20,7,25.0,241.2,16.1,Clear,-2.0,17.0,1,0.002909173341,0.00253293406
19330,2025-03-23,DL,ATL,ABQ,20,7,25.0,241.2,16.1,Clear,4.0,4.0,0,0.002909173341,0.00253293406
19331,2025-03-23,DL,ATL,BWI,20,7,25.0,241.2,16.1,Clear,-7.0,-12.0,0,0.002909173341,0.00253293406
19332,2025-03-23,DL,ATL,JAX,20,7,25.0,241.2,16.1,Clear,-8.0,-7.0,0,0.002909173341,0.00253293406
19333,2025-03-23,AA,ATL,DFW,20,7,25.0,241.2,16.1,Clear,-2.0,14.0,0,0.002909173341,0.00288359019
19334,2025-03-23,DL,ATL,BHM,20,7,25.0,241.2,16.1,Clear,-6.0,-6.0,0,0.002909173341,0.00253293406
19335,2025-03-23,DL,ATL,CMH,20,7,25.0,241.2,16.1,Clear,-6.0,-14.0,0,0.002909173341,0.00253293406
19336,2025-03-23,DL,ATL,LIT,20,7,25.0,241.2,16.1,Clear,21.0,76.0,1,0.002909173341,0.00253293406
19337,2025-03-23,DL,ATL,LEX,20,7,25.0,241.2,16.1,Clear,4.0,3.0,0,0.002909173341,0.00253293406
19338,2025-03-23,WN,ATL,STL,20,7,25.0,241.2,16.1,Clear,-3.0,-17.0,0,0.002909173341,0.002384997386
19339,2025-03-23,DL,ATL,GSO,20,7,25.0,241.2,16.1,Clear,-2.0,2.0,0,0.002909173341,0.00253293406
19340,2025-03-23,DL,ATL,PIT,20,7,25.0,241.2,16.1,Clear,54.0,44.0,1,0.002909173341,0.00253293406
19341,2025-03-23,OH,ATL,CLT,20,7,25.0,241.2,16.1,Clear,-7.0,8.0,0,0.002909173341,0.003093580819
19342,2025-03-23,DL,ATL,MSP,20,7,25.0,241.2,16.1,Clear,32.0,17.0,1,0.002909173341,0.00253293406
19343,2025-03-23,DL,ATL,DTW,20,7,25.0,241.2,16.1,Clear,-6.0,-8.0,0,0.002909173341,0.00253293406
19344,2025-03-23,DL,ATL,DAL,20,7,25.0,241.2,16.1,Clear,-9.0,0.0,0,0.002909173341,0.00253293406
19345,2025-03-23,DL,ATL,MCO,20,7,25.0,241.2,16.1,Clear,-2.0,2.0,0,0.002909173341,0.00253293406
19346,2025-03-23,DL,ATL,LGA,20,7,25.0,241.2,16.1,Clear,31.0,44.0,1,0.002909173341,0.00253293406
19347,2025-03-23,DL,ATL,VPS,20,7,25.0,241.2,16.1,Clear,-3.0,-9.0,0,0.002909173341,0.00253293406
19348,2025-03-23,DL,ATL,BNA,20,7,25.0,241.2,16.1,Clear,-2.0,-5.0,0,0.002909173341,0.00253293406
19349,2025-03-23,DL,ATL,CHA,20,7,25.0,241.2,16.1,Clear,-1.0,-7.0,0,0.002909173341,0.00253293406
19350,2025-03-23,DL,ATL,SNA,20,7,25.0,241.2,16.1,Clear,13.0,5.0,0,0.002909173341,0.00253293406
19351,2025-03-23,DL,ATL,MCI,20,7,25.0,241.2,16.1,Clear,11.0,21.0,1,0.002909173341,0.00253293406
19352,2025-03-23,DL,ATL,MKE,20,7,25.0,241.2,16.1,Clear,-7.0,5.0,0,0.002909173341,0.00253293406
19353,2025-03-23,DL,ATL,SAT,20,7,25.0,241.2,16.1,Clear,29.0,,0,0.002909173341,0.00253293406
19354,2025-03-23,NK,ATL,LAX,20,7,25.0,241.2,16.1,Clear,27.0,7.0,0,0.002909173341,0.001815614282
19355,2025-03-23,NK,ATL,MSY,20,7,25.0,241.2,16.1,Clear,-4.0,-16.0,0,0.002909173341,0.001815614282
19356,2025-03-23,DL,ATL,DFW,20,7,25.0,241.2,16.1,Clear,-4.0,11.0,0,0.002909173341,0.00253293406
19357,2025-03-23,DL,ATL,PNS,20,7,25.0,241.2,16.1,Clear,-4.0,-2.0,0,0.002909173341,0.00253293406
19358,2025-03-23,DL,ATL,TPA,20,7,25.0,241.2,16.1,Clear,99.0,91.0,1,0.002909173341,0.00253293406
19359,2025-03-23,DL,ATL,EWR,20,7,25.0,241.2,16.1,Clear,53.0,48.0,1,0.002909173341,0.00253293406
19360,2025-03-23,DL,ATL,ALB,20,7,25.0,241.2,16.1,Clear,-8.0,-13.0,0,0.002909173341,0.00253293406
19361,2025-03-23,DL,ATL,CAE,20,7,25.0,241.2,16.1,Clear,-6.0,-3.0,0,0.002909173341,0.00253293406
19362,2025-03-23,DL,ATL,CLT,20,7,25.0,241.2,16.1,Clear,-1.0,3.0,0,0.002909173341,0.00253293406
19363,2025-03-23,WN,ATL,DCA,20,7,25.0,241.2,16.1,Clear,5.0,2.0,0,0.002909173341,0.002384997386
19364,2025-03-23,DL,ATL,ORF,20,7,25.0,241.2,16.1,Clear,59.0,65.0,1,0.002909173341,0.00253293406
19365,2025-03-23,DL,ATL,MEM,20,7,25.0,241.2,16.1,Clear,13.0,43.0,1,0.002909173341,0.00253293406
19366,2025-03-23,DL,ATL,SFO,20,7,25.0,241.2,16.1,Clear,-7.0,-3.0,0,0.002909173341,0.00253293406
19367,2025-03-23,DL,ATL,DCA,20,7,25.0,241.2,16.1,Clear,19.0,31.0,1,0.002909173341,0.00253293406
19368,2025-03-23,NK,ATL,FLL,20,7,25.0,241.2,16.1,Clear,1.0,-5.0,0,0.002909173341,0.001815614282
19369,2025-03-23,DL,ATL,SMF,20,7,25.0,241.2,16.1,Clear,-5.0,-8.0,0,0.002909173341,0.00253293406
19370,2025-03-23,DL,ATL,HSV,20,7,25.0,241.2,16.1,Clear,-3.0,-9.0,0,0.002909173341,0.00253293406
19371,2025-03-23,DL,ATL,GSP,20,7,25.0,241.2,16.1,Clear,1.0,0.0,0,0.002909173341,0.00253293406
19372,2025-03-23,DL,ATL,ONT,20,7,25.0,241.2,16.1,Clear,19.0,13.0,0,0.002909173341,0.00253293406
19373,2025-03-23,DL,ATL,MIA,20,7,25.0,241.2,16.1,Clear,63.0,58.0,1,0.002909173341,0.00253293406
19374,2025-03-23,DL,ATL,PHL,20,7,25.0,241.2,16.1,Clear,-1.0,-5.0,0,0.002909173341,0.00253293406
19375,2025-03-23,DL,ATL,TUS,21,7,25.0,241.2,16.0,Clear,0.0,3.0,0,0.002909173341,0.00253293406
19376,2025-03-23,DL,ATL,AUS,21,7,25.0,241.2,16.0,Clear,-6.0,-3.0,0,0.002909173341,0.00253293406
19377,2025-03-23,DL,ATL,MSN,21,7,25.0,241.2,16.0,Clear,16.0,7.0,0,0.002909173341,0.00253293406
19378,2025-03-23,DL,ATL,CID,21,7,25.0,241.2,16.0,Clear,-7.0,-10.0,0,0.002909173341,0.00253293406
19379,2025-03-23,DL,ATL,GNV,21,7,25.0,241.2,16.0,Clear,-9.0,-12.0,0,0.002909173341,0.00253293406
19380,2025-03-23,DL,ATL,GRB,21,7,25.0,241.2,16.0,Clear,5.0,1.0,0,0.002909173341,0.00253293406
19381,2025-03-23,NK,ATL,DFW,21,7,25.0,241.2,16.0,Clear,117.0,96.0,1,0.002909173341,0.001815614282
19382,2025-03-23,OO,ATL,FWA,21,7,25.0,241.2,16.0,Clear,-9.0,-10.0,0,0.002909173341,0.003757959073
19383,2025-03-23,DL,ATL,SEA,21,7,25.0,241.2,16.0,Clear,-5.0,26.0,1,0.002909173341,0.00253293406
19384,2025-03-23,DL,ATL,DEN,21,7,25.0,241.2,16.0,Clear,-5.0,29.0,1,0.002909173341,0.00253293406
19385,2025-03-23,DL,ATL,ATW,21,7,25.0,241.2,16.0,Clear,-6.0,-16.0,0,0.002909173341,0.00253293406
19386,2025-03-23,DL,ATL,ILM,21,7,25.0,241.2,16.0,Clear,211.0,202.0,1,0.002909173341,0.00253293406
19387,2025-03-23,OO,ATL,CRW,21,7,25.0,241.2,16.0,Clear,-3.0,-10.0,0,0.002909173341,0.003757959073
19388,2025-03-23,OO,ATL,SHV,21,7,25.0,241.2,16.0,Clear,-9.0,10.0,0,0.002909173341,0.003757959073
19389,2025-03-23,DL,ATL,SAV,21,7,25.0,241.2,16.0,Clear,17.0,11.0,0,0.002909173341,0.00253293406
19390,2025-03-23,DL,ATL,BTV,21,7,25.0,241.2,16.0,Clear,-8.0,5.0,0,0.002909173341,0.00253293406
19391,2025-03-23,F9,ATL,DEN,21,7,25.0,241.2,16.0,Clear,-1.0,29.0,1,0.002909173341,0.002440836251
19392,2025-03-23,DL,ATL,IND,21,7,25.0,241.2,16.0,Clear,-5.0,-15.0,0,0.002909173341,0.00253293406
19393,2025-03-23,DL,ATL,SLC,21,7,25.0,241.2,16.0,Clear,-2.0,8.0,0,0.002909173341,0.00253293406
19394,2025-03-23,DL,ATL,RSW,21,7,25.0,241.2,16.0,Clear,26.0,25.0,1,0.002909173341,0.00253293406
19395,2025-03-23,DL,ATL,MDW,21,7,25.0,241.2,16.0,Clear,-8.0,-20.0,0,0.002909173341,0.00253293406
19396,2025-03-23,DL,ATL,PBI,21,7,25.0,241.2,16.0,Clear,6.0,15.0,0,0.002909173341,0.00253293406
19397,2025-03-23,DL,ATL,GSO,21,7,25.0,241.2,16.0,Clear,0.0,-5.0,0,0.002909173341,0.00253293406
19398,2025-03-23,DL,ATL,BHM,21,7,25.0,241.2,16.0,Clear,-4.0,-7.0,0,0.002909173341,0.00253293406
19399,2025-03-23,DL,ATL,MLB,21,7,25.0,241.2,16.0,Clear,10.0,9.0,0,0.002909173341,0.00253293406
19400,2025-03-23,DL,ATL,PWM,21,7,25.0,241.2,16.0,Clear,3.0,8.0,0,0.002909173341,0.00253293406
19401,2025-03-23,DL,ATL,CHS,21,7,25.0,241.2,16.0,Clear,-5.0,-8.0,0,0.002909173341,0.00253293406
19402,2025-03-23,DL,ATL,MCO,21,7,25.0,241.2,16.0,Clear,8.0,2.0,0,0.002909173341,0.00253293406
19403,2025-03-23,DL,ATL,LGA,21,7,25.0,241.2,16.0,Clear,78.0,72.0,1,0.002909173341,0.00253293406
19404,2025-03-23,DL,ATL,SAN,21,7,25.0,241.2,16.0,Clear,60.0,54.0,1,0.002909173341,0.00253293406
19405,2025-03-23,DL,ATL,PHX,21,7,25.0,241.2,16.0,Clear,22.0,25.0,1,0.002909173341,0.00253293406
19406,2025-03-23,DL,ATL,BNA,21,7,25.0,241.2,16.0,Clear,29.0,,0,0.002909173341,0.00253293406
19407,2025-03-23,DL,ATL,DAB,21,7,25.0,241.2,16.0,Clear,-2.0,-5.0,0,0.002909173341,0.00253293406
19408,2025-03-23,WN,ATL,MCO,21,7,25.0,241.2,16.0,Clear,-5.0,-15.0,0,0.002909173341,0.002384997386
19409,2025-03-23,WN,ATL,MSY,21,7,25.0,241.2,16.0,Clear,-1.0,-16.0,0,0.002909173341,0.002384997386
19410,2025-03-23,WN,ATL,PIT,21,7,25.0,241.2,16.0,Clear,12.0,5.0,0,0.002909173341,0.002384997386
19411,2025-03-23,WN,ATL,DEN,21,7,25.0,241.2,16.0,Clear,-5.0,48.0,1,0.002909173341,0.002384997386
19412,2025-03-23,WN,ATL,RDU,21,7,25.0,241.2,16.0,Clear,-7.0,-12.0,0,0.002909173341,0.002384997386
19413,2025-03-23,WN,ATL,AUS,21,7,25.0,241.2,16.0,Clear,11.0,-6.0,0,0.002909173341,0.002384997386
19414,2025-03-23,DL,ATL,RDU,21,7,25.0,241.2,16.0,Clear,3.0,8.0,0,0.002909173341,0.00253293406
19415,2025-03-23,DL,ATL,PVD,21,7,25.0,241.2,16.0,Clear,48.0,35.0,1,0.002909173341,0.00253293406
19416,2025-03-23,DL,ATL,RIC,21,7,25.0,241.2,16.0,Clear,68.0,75.0,1,0.002909173341,0.00253293406
19417,2025-03-23,DL,ATL,GRR,21,7,25.0,241.2,16.0,Clear,68.0,83.0,1,0.002909173341,0.00253293406
19418,2025-03-23,WN,ATL,MCI,21,7,25.0,241.2,16.0,Clear,0.0,-1.0,0,0.002909173341,0.002384997386
19419,2025-03-23,WN,ATL,IND,21,7,25.0,241.2,16.0,Clear,95.0,87.0,1,0.002909173341,0.002384997386
19420,2025-03-23,WN,ATL,FLL,21,7,25.0,241.2,16.0,Clear,4.0,-5.0,0,0.002909173341,0.002384997386
19421,2025-03-23,WN,ATL,DAL,21,7,25.0,241.2,16.0,Clear,0.0,-10.0,0,0.002909173341,0.002384997386
19422,2025-03-23,DL,ATL,GPT,21,7,25.0,241.2,16.0,Clear,-6.0,-15.0,0,0.002909173341,0.00253293406
19423,2025-03-23,DL,ATL,MSY,21,7,25.0,241.2,16.0,Clear,12.0,6.0,0,0.002909173341,0.00253293406
19424,2025-03-23,DL,ATL,DSM,21,7,25.0,241.2,16.0,Clear,6.0,35.0,1,0.002909173341,0.00253293406
